222,desirable,0.30521792
223,seek,0.2667404
224,client,0.47713953
225,aim,0.2911437
226,commerzbank,0.86909467
227,monitoring,0.449912
228,option,0.27476737
229,entering,0.2793265
230,refined,0.30450717
231,status,0.28055057
232,national,2.6320426
233,insight,0.63336045
234,ecosystem,0.2941564
235,labs,0.3732787
236,once,0.7367471
237,larger,0.38051185
238,still,0.61343795
239,nieuwoudt,0.845856
240,attesting,0.27897128
241,allianz,0.48469457
242,submit,0.82369643
243,leapfrog,0.3861334
244,increasingly,1.1194403
245,b,0.686166
246,take,0.5478247
247,leaders,0.3126187
248,exacerbates,0.29934636
249,all,0.54184645
250,age,1.5894867
251,session,0.39876902
252,letter,0.84660506
253,regulation,1.19722
254,roberge,0.71629673
255,sale,0.28307596
256,consistent,0.4961207
257,advice,0.46082205
258,theft,1.4371928
259,some,1.0207497
260,huffington,0.36666188
261,transformation,0.38676685
262,opportunity,1.2661619
263,effort,2.589452
264,rejected,0.30057126
265,reliant,0.2626528
266,payment,1.0460607
267,suite,0.45669106
268,eid,0.6202424
269,principles,0.3995626
270,ian,0.8661983
271,stan,0.7672096
272,focussed,0.58678275
273,rich,0.26756752
274,positive,0.32826358
275,crobson,0.35098928
276,explores,0.56032187
277,capital,1.2968372
278,forge,0.38886115
279,generous,0.4281297
280,hsbc,0.47696146
281,liability,2.3700843
282,agency,0.9712751
283,impact,1.0092673
284,cloud,0.3283631
285,disruptive,1.0586718
286,overexposed,0.42780906
287,database,0.98991317
288,attestation,1.7777529
289,fixed,0.9026426
290,skowronski,0.99750656
291,main,0.62323576
292,shipping,0.5724614
293,endpoint,0.8766539
294,oligopoly,0.35117704
295,saas,0.46504548
296,robert,0.97382534
297,schwarz,0.76254845
298,fundamentally,0.51996696
299,technique,0.43906292
300,helped,0.3081791
301,corporate,2.6100147
302,reinforces,0.2719777
303,consent,2.963234
304,white,1.3446454
305,europe,0.26116267
306,address,0.83294487
307,melek,0.7681895
308,boundary,0.75754666
309,hounsell,0.92546934
310,geopolitical,0.451179
311,policy,0.5878837
312,exchanged,0.26867828
313,susceptible,0.37715155
314,governance,1.9246037
315,clearly,0.53579104
316,automobile,0.35816455
317,opening,0.55479926
318,thomson,1.1053513
319,taverner,0.69940776
320,clarity,0.34845245
321,scanning,0.6176806
322,genuinely,0.35940042
323,safe,0.536119
324,basic,1.0436989
325,idin,0.4740622
326,adizah,0.8380681
327,blockchain,1.7285281
328,enhancement,0.32040375
329,quan,0.817305
330,salesforce,0.42975438
331,f,0.8523712
332,similar,0.4183054
333,december,0.40140334
334,background,0.81466395
335,channel,1.1859481
336,virtual,0.28688693
337,august,0.3889385
338,stack,0.7553568
339,anti,0.47209516
340,collaboration,0.7662172
341,transferring,0.7480645
342,tailoring,0.49817845
343,retail,0.9107197
344,partners,0.7554361
345,referred,0.31418648
346,stephan,0.82710606
347,generation,0.26803908
348,finance,0.48545033
349,trading,1.0015918
350,minimizing,0.31665123
351,format,0.2803401
352,cls,0.51640517
353,line,0.49129522
354,treasury,0.36201
355,derive,0.4423797
356,asking,0.33315536
357,know,2.8141541
358,ipsum,0.7718466
359,easily,1.7730577
360,online,3.0084538
361,credit,1.4303482
362,todd,0.69888866
363,missing,0.29873404
364,false,0.2933047
365,description,0.45383418
366,recent,0.2966149
367,major,0.49314097
368,account,1.4836241
369,michael,1.2664508
370,review,0.29825497
371,varma,0.6915253
372,maximize,0.31310645
373,depends,0.26449025
374,union,0.5788911
375,role,3.0029063
376,sap,0.4873342
377,inaccurate,0.7835285
378,day,1.0335652
379,internally,0.2811414
380,would,15.504975
381,potentially,0.28828678
382,center,0.2866277
383,standards,0.71322393
384,store,1.8605185
385,persistent,0.32028505
386,standard,7.002364
387,if,0.47572502
388,location,0.7511098
389,driving,0.5751434
390,volume,0.6313398
391,leakage,0.4484438
392,self,0.38452566
393,executed,0.6845226
394,origin,0.30514914
395,file,0.49153155
396,young,0.8278225
397,stephen,1.186489
398,suffers,0.28757715
399,executive,1.5473334
400,maximum,0.26843306
401,unique,1.4553393
402,advisory,0.54421026
403,adopt,0.42978948
404,public,4.180476
405,formal,0.72571284
406,note,0.71381503
407,in,4.0118613
408,compromising,0.28768054
409,please,0.8049144
410,going,0.28405505
411,fi,0.96677583
412,investors,0.3557928
413,kuipers,0.9308082
414,onboard,0.5488789
415,presenting,0.5654723
416,america,0.41673723
417,publication,1.1440328
418,sold,0.38497207
419,requirement,3.3662205
420,liable,0.50709367
421,incentive,0.4099884
422,conan,0.9591363
423,likely,0.29951963
424,credentials,0.30995876
425,etc,1.0749185
426,smart,0.5584159
427,systemic,0.28693962
428,british,0.40135434
429,verify,0.9511955
430,highlights,0.32348722
431,might,0.7186877
432,present,1.2226914
433,basis,0.8194118
434,citigroup,0.6099512
435,this,4.5330334
436,unsustainable,0.4437891
437,capture,0.39763895
438,wish,0.66887283
439,afforded,0.27367517
440,explored,1.014188
441,contained,0.35104096
442,eidas,0.40962213
443,make,0.8420732
444,blockverify,0.41310123
445,m,0.30210906
446,before,0.29504567
447,fund,0.28396785
448,calculating,0.3126884
449,stand,0.28229663
450,bny,0.71118605
451,scaling,0.38983703
452,source,1.472434
453,join,0.42794126
454,enhancing,0.6855784
455,demonstrated,0.29477602
456,deal,0.27525184
457,authenticated,0.7694238
458,avoiding,0.27426636
459,efficiency,1.8639392
460,is,0.8943872
461,shaping,0.42865264
462,illustrative,0.7570984
463,marissa,0.9278271
464,validation,0.6034069
465,characteristic,0.55004174
466,lok,0.6855541
467,key,3.5559533
468,manages,0.30279824
469,need,6.7393446
470,author,0.4976062
471,affiliated,0.2662939
472,duprel,0.75181586
473,gain,1.2056779
474,francis,0.6951375
475,licences,0.303014
476,consequence,0.68546116
477,position,0.9772302
478,link,0.8600776
479,systematic,0.28568202
480,two,1.0072523
481,malcolm,0.78669125
482,transacting,1.3053845
483,leveraging,0.40019912
484,inflexible,0.29941958
485,introduced,0.77117586
486,easy,0.3568597
487,directly,0.99619395
488,philipp,0.8723726
489,individuals,1.4606827
490,verifying,0.27051646
491,conveniently,0.28883845
492,notable,0.27633068
493,constructed,0.38992795
494,every,0.94093925
495,rainer,0.7405381
496,entirely,0.54147005
497,sincere,0.36824647
498,ping,0.3489533
499,discrete,0.54705256
500,markets,0.3795039
501,idps,7.0414534
502,february,1.3541218
503,sacmar,0.80660635
504,ivan,1.3022367
505,rbs,0.50008696
506,stalnaker,0.7373619
507,africa,0.473913
508,along,0.39875203
509,draw,0.5605202
510,phase,0.45779356
511,compelling,0.29046437
512,engaging,0.5215809
513,facial,0.511205
514,communicated,0.65341514
515,inaccuracy,0.478875
516,nature,1.2274442
517,adjudication,0.30403474
518,manifest,0.51585346
519,others,0.6072529
520,cabinet,0.4806353
521,crystallization,0.27108526
522,emily,0.61635137
523,guide,0.88915604
524,afsar,0.9840455
525,stride,0.40139684
526,eu,0.39806408
527,purpose,3.8979232
528,federation,0.282178
529,sabrina,0.5949535
530,fis,12.466815
531,leading,0.328154
532,rocky,0.7919086
533,illustrate,0.2726092
534,belong,0.3527906
535,changing,0.5845881
536,describe,0.38717362
537,composition,0.28148425
538,metadata,0.4891161
539,alphabetical,0.96649057
540,standardized,1.7548786
541,university,0.5435481
542,unemployment,0.29029474
543,workshops,0.31166178
544,area,0.41350898
545,usa,0.5754359
546,fraud,2.0229177
547,waveform,0.60415334
548,disparate,0.63269645
549,reputational,0.5635329
550,meredith,0.7353232
551,purchase,0.31527966
552,sustained,0.33609316
553,storage,2.4035618
554,these,2.9762125
555,szurek,0.706163
556,impossible,0.44843134
557,january,0.57625186
558,uport,0.295318
559,leader,0.46270007
560,streamline,1.5636034
561,relationship,2.301919
562,funded,0.30483714
563,outstanding,0.33487678
564,org,0.8094226
565,depending,0.31676415
566,construction,0.8168154
567,andre,1.878004
568,importance,0.5610555
569,limited,1.526274
570,victor,0.44521174
571,facing,0.51748675
572,gathered,0.2998474
573,patwardhan,0.4303612
574,flint,0.4343771
575,signicat,0.3539784
576,alixpartners,0.40069544
577,prudential,0.3274872
578,occur,0.95307606
579,design,0.4465142
580,indian,0.5853045
581,introduction,0.79924977
582,nor,0.46855345
583,ands,0.27455246
584,interconnection,0.6757987
585,electronic,0.48567915
586,remove,0.42489564
587,addressing,0.32027084
588,ach,0.29364958
589,person,1.5549988
590,scope,1.0017824
591,sean,0.91283965
592,invaluable,0.39643714
593,xl,0.45706835
594,equally,0.2781755
595,received,0.27354908
596,attempt,0.3019389
597,interactive,0.41887337
598,stakeholder,4.752704
599,institution,2.9887547
600,recommendation,0.39332387
601,post,0.4056627
602,beth,0.6134651
603,sure,0.39498135
604,allocation,0.29226834
605,company,1.1327204
606,numerous,0.3822404
607,dombrowski,0.73138404
608,cev,0.38654405
609,reliance,0.5882671
610,developed,1.0378122
611,prepared,0.31763265
612,inefficiency,0.71763176
613,view,3.5917113
614,jesse,0.99511147
615,participant,0.28793257
616,details,0.28268057
617,display,0.28343168
618,capitalize,0.32566327
619,engage,1.0341763
620,increasing,2.2465048
621,expand,0.5035177
622,since,0.5631401
623,enterprise,0.65809894
624,tendered,0.27247384
625,spectrum,0.43204656
626,attached,0.29796463
627,part,1.1212696
628,pay,1.009513
629,loans,0.3385972
630,valuable,0.82874125
631,change,0.59634715
632,wealth,0.34885526
633,christine,0.9587616
634,mobile,1.5534619
635,refreshed,0.3239739
636,seen,0.28697488
637,master,0.31451434
638,contains,0.35657877
639,djordjevic,0.6870237
640,morgenthaler,0.76236945
641,scoring,0.78018373
642,study,0.91903394
643,acknowledge,0.33865795
644,hacked,0.3028332
645,orgid,0.35043362
646,oracle,0.48858473
647,charles,0.7264953
648,o,0.441771
649,incoming,0.37427095
650,taylor,0.8006643
651,london,0.7026621
652,immutable,0.33313137
653,jaap,0.925097
654,profit,0.6183244
655,active,0.27838743
656,consider,0.27113673
657,mutuality,0.27196875
658,defined,1.3524296
659,visibility,1.8453593
660,interaction,0.3603734
661,revealed,0.28175607
662,based,5.4099593
663,provisioning,0.26391348
664,judicial,0.35209334
665,peric,0.47837645
666,digitally,0.38660616
667,barclays,1.6611925
668,alcohol,0.49201387
669,digitization,0.46973228
670,incremental,0.31484416
671,service,20.828007
672,assureuk,0.39261004
673,allowed,0.5448274
674,structural,0.8252818
675,diligence,0.30060726
676,property,0.45888174
677,read,0.57486784
678,owner,0.32117304
679,dramatically,0.41985133
680,resilient,0.6415441
681,flexibility,0.2727634
682,question,0.94036686
683,matarranz,0.4308883
684,demanding,0.27606106
685,origination,0.9515763
686,posch,0.8064052
687,serving,0.27392146
688,hold,2.9602144
689,program,0.68642265
690,australia,0.566668
691,ever,0.4257481
692,baer,1.0642828
693,outside,0.29062125
694,reshape,0.30272812
695,adequate,0.2711567
696,strategic,0.51064837
697,galaski,0.7179725
698,deutsche,0.8022895
699,entry,0.26992795
700,suffer,0.304986
701,victim,0.32359445
702,accurate,1.855674
703,capability,1.1511717
704,trader,0.36424008
705,disruption,0.6856745
706,prevent,0.836352
707,w,0.45009822
708,working,1.2233388
709,usually,0.26388782
710,feel,0.3912574
711,fact,0.46966642
712,throughout,0.49010196
713,advised,0.27628946
714,resettlement,0.527497
715,crowded,0.28278768
716,evaluate,0.8768546
717,suffered,0.2935598
718,define,0.50940186
719,requirements,0.27712363
720,cumbersome,0.5393096
721,parallel,0.30937892
722,valueless,0.2877858
723,fine,0.4300599
724,eliminating,0.81340796
725,subject,1.6195436
726,proof,1.642307
727,organizations,0.29950276
728,partnered,0.32561964
729,knowing,0.31954947
730,times,0.365756
731,majority,0.26685503
732,giancarlo,0.70743996
733,daon,0.60216975
734,different,4.682291
735,core,0.8046403
736,mastercard,1.9049096
737,money,0.9757784
738,destruction,0.3417003
739,giving,0.78457433
740,aligned,0.4297986
741,luxembourg,0.36902833
742,broader,0.40259436
743,government,8.926712
744,consuming,0.28813642
745,vatchkov,0.72152424
746,stability,0.4148969
747,davos,0.5226722
748,trulioo,0.48972532
749,asked,0.2906257
750,does,0.27995455
751,aggregation,1.4703023
752,locke,0.8104598
753,vigue,0.8176716
754,staff,0.70554084
755,unbanked,0.34349808
756,rule,0.46793827
757,lehmann,0.4272548
758,heartbeat,0.64454895
759,ludwin,0.782702
760,advisor,0.8499736
761,co,0.41790965
762,requested,0.5137266
763,vice,0.53246224
764,separate,0.5709386
765,thereby,0.28376946
766,and,1.0370047
767,protection,0.78632516
768,form,2.0117233
769,track,0.6010025
770,approval,0.27057564
771,john,1.9711179
772,work,0.6165164
773,iif,0.4897486
774,both,0.38584396
775,flowerday,0.9479018
776,exist,1.185147
777,verifies,0.40187025
778,several,0.28544518
779,elected,0.50141126
780,checking,0.28636646
781,pierre,0.6878195
782,original,0.27121028
783,creation,1.9898319
784,stage,0.29087654
785,summarizes,0.28281033
786,report,1.3769089
787,semenov,0.6743103
788,clarify,0.28484112
789,keith,0.6740994
790,kyc,0.46311766
791,daniel,0.56358093
792,sanctioned,0.5641898
793,than,0.50699645
794,discusses,0.26864147
795,professional,1.2685128
796,matthew,1.0696036
797,distinct,0.6182328
798,environment,0.589806
799,codified,0.29842556
800,partner,1.0970685
801,martin,0.73351187
802,reliable,1.7225217
803,davies,0.65327907
804,falsified,0.38742733
805,foundational,0.43611702
806,hashing,0.29568726
807,york,0.38293266
808,desktop,0.2863625
809,update,0.3881644
810,as,0.29586312
811,granted,0.3913545
812,layered,0.2910786
813,technology,4.921314
814,expect,0.49019787
815,laid,0.28429642
816,component,0.42657378
817,meaningful,0.27464256
818,underway,0.44238853
819,vikram,0.6644487
820,four,0.45644262
821,protected,0.72539055
822,function,1.3703219
823,simon,1.356567
824,record,2.4323504
825,rajesh,0.59824586
826,perspective,1.2863023
827,implemented,0.2941807
828,pseudo,0.38956687
829,difficulty,1.6754502
830,preventing,0.44810325
831,permit,0.2808205
832,berg,0.6712316
833,delivered,0.5031691
834,resolution,0.45414385
835,chief,3.5704696
836,retina,0.5360606
837,keys,0.32270855
838,illegitimate,0.28755793
839,large,2.9562266
840,begin,0.5480058
841,feature,0.643494
842,ideological,0.38064498
843,summary,0.28230935
844,england,0.4765128
845,ongoing,0.5475613
846,login,0.575301
847,loyalty,0.32779518
848,never,0.4089182
849,related,0.46904778
850,stauffer,0.75235283
851,breached,0.45092896
852,narrowing,0.26866597
853,difficult,0.42363372
854,target,0.4251091
855,denied,0.28678605
856,s,0.6817868
857,kevin,0.8505615
858,consult,0.6573981
859,clarient,0.77089995
860,protect,0.5219869
861,cary,0.646034
862,current,2.6798625
863,obtained,0.34815636
864,williamson,1.215019
865,ownership,2.6189353
866,stock,0.3497918
867,substitute,0.3287781
868,steele,0.8454721
869,operational,1.6398649
870,asset,8.304603
871,even,0.38317245
872,officer,2.2648933
873,acceptable,0.2844901
874,traditionally,0.26646137
875,korea,0.41640583
876,neil,0.45039994
877,reporting,0.31918064
878,its,0.49679765
879,tohmatsu,0.34111494
880,networks,0.26731852
881,not,0.28063506
882,mcdonald,0.6619749
883,complexity,0.41565734
884,pressing,0.3129573
885,residence,0.46003014
886,limit,0.5855129
887,mukul,0.5867828
888,convenient,0.6454402
889,concealing,0.30488807
890,bouchard,0.71130335
891,customers,0.48221388
892,old,0.28582835
893,taking,0.2998799
894,guided,0.2800166
895,it,1.0122954
896,confidential,0.2722797
897,wayne,0.8399827
898,unable,0.8370404
899,categorize,0.27401745
900,shall,0.33385712
901,occurs,0.2720938
902,regulators,1.5602887
903,experts,0.29479906
904,owns,0.6541311
905,consensus,0.4188827
906,drinking,0.2819372
907,counterpart,0.3080955
908,successful,1.1073973
909,place,1.272975
910,explore,0.73887396
911,blurring,0.37004355
912,french,0.96333337
913,figure,0.40811998
914,piece,0.5455999
915,studied,0.41358817
916,fishenden,0.89498764
917,become,1.1489065
918,christof,0.4181744
919,towards,0.33417815
920,obscure,0.30364168
921,give,1.0976211
922,strategy,2.3236637
923,derek,0.63537896
924,automation,0.40683174
925,permissioned,0.26451674
926,identify,0.9494733
927,however,1.6253684
928,management,2.9501922
929,always,0.479152
930,interview,1.2152543
931,tampering,0.32713038
932,fabien,0.4659643
933,sensitive,0.869671
934,hoerbe,0.8318293
935,fee,1.7938524
936,certify,0.31989676
937,accordingly,0.26919776
938,accommodate,0.2836322
939,limitation,0.4654065
940,pose,0.27103084
941,physical,4.202161
942,instrument,0.29646012
943,n,0.592689
944,social,2.5925767
945,height,0.28748754
946,switzerland,0.50392807
947,develop,0.52643037
948,flexible,0.7677573
949,specifically,0.2609702
950,provincial,0.2684008
951,border,0.40106592
952,million,1.0303375
953,paul,2.1800103
954,required,3.766053
955,roy,0.7240709
956,typically,0.43520367
957,americans,0.5621836
958,provides,1.5572912
959,functionality,1.0064338
960,preferences,0.3057957
961,watkins,0.63917464
962,lloyds,0.5174401
963,securekey,1.2593272
964,khalique,0.8280914
965,poor,1.232605
966,disregard,0.27027968
967,wide,0.81882715
968,creates,0.6331128
969,catapult,0.63185656
970,picture,0.26899442
971,metric,0.30616385
972,recipient,0.536106
973,guiding,1.1103079
974,jason,0.4041102
975,citizen,3.8412843
976,vulnerable,0.291932
977,marta,0.9900166
978,oct,0.36391
979,inception,0.39908358
980,damage,1.0362264
981,methods,0.3383029
982,accrue,2.114427
983,abolished,0.3381568
984,citizens,0.9343784
985,third,2.4023979
986,wasteful,0.45920748
987,evolve,0.7259371
988,tie,0.28127044
989,coordination,0.3327451
990,shield,0.27627978
991,decreased,1.473621
992,whole,0.5576985
993,creditworthiness,0.4059905
994,fs,0.5822343
995,reuters,1.5087497
996,registry,2.8244386
997,hierarchy,0.38838923
998,historical,0.41023067
999,world,13.954684
1000,connell,0.39525214
1001,standardization,0.6864279
1002,steering,0.7106101
1003,income,0.50383663
1004,regulator,1.5465896
1005,particular,0.41171923
1006,specified,0.2639902
1007,david,2.289904
1008,cbc,0.34157866
1009,automatically,0.41175878
1010,within,2.7067935
1011,subsidiary,0.31410334
1012,personal,1.7132201
1013,our,0.35147545
1014,section,0.3102732
1015,highly,0.7890555
1016,handling,0.7794998
1017,subscribe,0.276443
1018,low,0.67376816
1019,character,0.44078922
1020,controlled,0.30766502
1021,selection,0.44784373
1022,changes,0.34309173
1023,transact,1.8241419
1024,past,0.515539
1025,uber,0.67850935
1026,apply,0.28096163
1027,golden,0.2768538
1028,preston,0.6916851
1029,wall,0.32199818
1030,citizenship,0.32118604
1031,over,0.52672744
1032,accessing,0.568858
1033,responsible,0.6538432
1034,bolted,0.40588313
1035,telus,0.49085176
1036,officers,0.314778
1037,stretch,0.6921114
1038,relevance,0.26331407
1039,conor,0.62467575
1040,residency,0.80231804
1041,pain,0.2930453
1042,finding,0.34735045
1043,patrick,0.8022175
1044,holding,0.43457672
1045,mistake,0.33146778
1046,completed,0.881438
1047,sharing,0.26990822
1048,exception,0.43436143
1049,marshall,0.70258796
1050,affect,0.60467976
1051,innovation,2.7603176
1052,taxonomy,0.30298337
1053,among,0.42516592
1054,onboarded,0.3968692
1055,continuously,0.42711303
1056,after,0.2695166
1057,shifting,0.3828918
1058,identification,0.760318
1059,simply,0.40578163
1060,contract,0.32291657
1061,illicit,1.4344721
1062,members,0.45599735
1063,authenticating,0.7912764
1064,bill,1.4176427
1065,provided,0.9430257
1066,pathway,0.26979604
1067,thought,0.7002996
1068,attain,0.2711168
1069,much,0.4619228
1070,ensure,1.397317
1071,upload,0.26563615
1072,finnish,0.7189795
1073,extensive,0.5311343
1074,tanasyuk,0.6921449
1075,renewed,0.33071983
1076,marc,1.0287961
1077,zurich,0.4356416
1078,processed,0.44451278
1079,tech,0.45720845
1080,detailed,1.318431
1081,perform,0.9494199
1082,quickly,0.44945195
1083,decisioning,0.36716315
1084,criminal,0.347676
1085,entities,0.85560143
1086,people,1.5006202
1087,don,0.7632455
1088,pitfalls,0.2686381
1089,viability,0.40375176
1090,zhang,0.69640034
1091,total,1.7595325
1092,best,1.7609118
1093,counterparties,1.1638222
1094,set,5.407065
1095,supply,0.3085069
1096,director,2.920791
1097,governing,0.58926576
1098,river,0.4641048
1099,netherlands,0.6887584
1100,franziska,0.85577905
1101,aside,0.29487044
1102,member,1.113348
1103,five,0.6361468
1104,rutland,1.0054574
1105,incentivized,0.27502844
1106,code,0.33854508
1107,pine,0.43122268
1108,intensive,0.46673813
1109,inside,1.2964132
1110,monetizing,0.27878514
1111,actor,0.9683095
1112,lee,0.8269576
1113,brophy,0.63280666
1114,hyperion,0.44297758
1115,played,0.42929524
1116,manner,0.40017423
1117,efficiently,0.5441117
1118,www,0.5092559
1119,financial,14.184452
1120,uk,2.5590813
1121,rather,1.8165785
1122,determination,0.4080997
1123,circumstance,0.5448666
1124,from,0.4883962
1125,failed,0.40863404
1126,chairman,0.48050433
1127,collect,0.8113005
1128,misrepresent,0.2913523
1129,combined,0.3374604
1130,institutions,3.1989098
1131,demonstration,0.28164122
1132,six,0.300647
1133,brown,1.0212147
1134,rose,0.6497016
1135,ventures,0.53908527
1136,switching,0.27776542
1137,eliminates,0.270564
1138,chip,0.46223524
1139,kenneth,0.8557124
1140,jacoby,0.9348736
1141,consulting,0.7983885
1142,legacy,0.2890147
1143,maturing,0.27248818
1144,lei,0.8417654
1145,axel,0.43618473
1146,birth,0.77908534
1147,foreword,0.38478592
1148,aspect,0.29779473
1149,press,0.3363841
1150,spills,0.42060164
1151,number,3.313639
1152,situation,0.6783525
1153,rhomaios,0.8181828
1154,widely,0.5385464
1155,palatnick,0.96644884
1156,loss,1.8561103
1157,equity,0.3706231
1158,saving,0.43123287
1159,apartment,0.4098517
1160,subsequent,0.42137042
1161,catalyst,0.2829414
1162,adoption,0.9906267
1163,designed,2.7023458
1164,ensured,0.325517
1165,contingency,0.29292125
1166,broadly,0.7215571
1167,gov,0.45817468
1168,weak,0.5035333
1169,continuing,0.3488502
1170,interested,0.37357703
1171,shift,0.65184075
1172,integrating,0.28169677
1173,improving,0.68885815
1174,lambert,0.9063209
1175,positioned,0.7986003
1176,previously,0.80276126
1177,general,0.35552362
1178,inflection,0.29072788
1179,avoidance,0.6940367
1180,supported,0.2750002
1181,sassa,0.40455547
1182,direct,0.5875536
1183,approach,0.8989866
1184,foundation,1.0071161
1185,aadhaar,1.0299039
1186,robust,1.1446632
1187,garcia,0.9524971
1188,industries,0.90575635
1189,beyond,2.0424912
1190,consistently,0.3210217
1191,gathering,0.28228134
1192,closed,0.40007395
1193,lab,0.47685233
1194,traced,0.28726083
1195,proving,0.5742583
1196,fear,0.74743736
1197,india,0.84958225
1198,evolved,0.34140226
1199,tracking,1.0734174
1200,marathakis,0.62405276
1201,vella,1.1847701
1202,tom,1.4452575
1203,made,1.9353848
1204,someone,0.2943971
1205,receiving,0.27349028
1206,nizri,0.6974862
1207,cooperate,0.3334493
1208,amount,0.40249792
1209,mark,0.60544604
1210,civic,0.4027241
1211,scale,2.8508022
